Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm,league_strength
321845,Felipe Silva,22,Brazil,False,Avai,Defender,3.0,270.0,31.0,1.0,110.0,2.0,2.0,,,,,,1.0,9.0,5.0,7.0,10.0,,1.0,0.0,,https://media.api-sports.io/football/players/321845.png,https://media.api-sports.io/football/teams/145.png,7.333333,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/321845.png,https://media.api-sports.io/football/teams/145.png,Serie A,78.0,188.0,94
384398,Ruan,19,Brazil,False,Juventude,Attacker,11.0,213.0,3.0,2.0,43.0,2.0,4.0,12.0,,7.0,6.0,3.0,,1.0,7.0,23.0,41.0,,0.0,0.0,,https://media.api-sports.io/football/players/384398.png,https://media.api-sports.io/football/teams/152.png,6.588888,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/384398.png,https://media.api-sports.io/football/teams/152.png,Serie A,70.0,172.0,94
84,Wesley,28,Brazil,False,Internacional,Attacker,8.0,302.0,8.0,4.0,60.0,3.0,4.0,2.0,,2.0,5.0,4.0,,,,13.0,30.0,,0.0,0.0,,https://media.api-sports.io/football/players/84.png,https://media.api-sports.io/football/teams/119.png,6.666666,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/84.png,https://media.api-sports.io/football/teams/119.png,Serie A,93.0,191.0,94
9566,Adryelson,26,Brazil,False,Botafogo,Defender,17.0,1447.0,31.0,3.0,653.0,4.0,11.0,2.0,,2.0,4.0,10.0,12.0,22.0,17.0,99.0,145.0,,0.0,0.0,,https://media.api-sports.io/football/players/9566.png,https://media.api-sports.io/football/teams/120.png,7.088235,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9566.png,https://media.api-sports.io/football/teams/120.png,Serie A,78.0,183.0,94
9727,Matheus Vargas,28,Brazil,False,Fortaleza EC,Midfielder,11.0,416.0,7.0,2.0,84.0,5.0,9.0,10.0,,7.0,9.0,11.0,,3.0,4.0,26.0,56.0,,0.0,0.0,,https://media.api-sports.io/football/players/9727.png,https://media.api-sports.io/football/teams/154.png,6.612500,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9727.png,https://media.api-sports.io/football/teams/154.png,Serie A,74.0,181.0,94
9747,Lucas Crispim,30,Brazil,False,Fortaleza EC,Midfielder,23.0,1172.0,17.0,20.0,411.0,1.0,5.0,7.0,,2.0,12.0,10.0,,14.0,17.0,42.0,77.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/9747.png,https://media.api-sports.io/football/teams/154.png,6.825000,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9747.png,https://media.api-sports.io/football/teams/154.png,Serie A,73.0,180.0,94
9981,Matheus Ribeiro,31,Brazil,False,Avai,Defender,1.0,16.0,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/9981.png,https://media.api-sports.io/football/teams/145.png,6.200000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9981.png,https://media.api-sports.io/football/teams/145.png,Serie A,68.0,176.0,94
9985,Jorge,28,Brazil,False,Palmeiras,Defender,9.0,467.0,15.0,5.0,139.0,,2.0,8.0,,4.0,8.0,5.0,,3.0,12.0,29.0,49.0,,0.0,0.0,,https://media.api-sports.io/football/players/9985.png,https://media.api-sports.io/football/teams/121.png,6.700000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9985.png,https://media.api-sports.io/football/teams/121.png,Serie A,78.0,183.0,94
10000,C. Sánchez,40,Uruguay,False,Santos,Midfielder,14.0,788.0,16.0,18.0,286.0,3.0,10.0,6.0,,2.0,14.0,10.0,2.0,5.0,11.0,31.0,67.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/10000.png,https://media.api-sports.io/football/teams/128.png,6.738461,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10000.png,https://media.api-sports.io/football/teams/128.png,Serie A,76.0,172.0,94
16384,G. de los Santos,33,Uruguay,False,Coritiba,Defender,14.0,946.0,28.0,3.0,360.0,4.0,7.0,2.0,,1.0,5.0,4.0,7.0,13.0,11.0,39.0,60.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/16384.png,https://media.api-sports.io/football/teams/147.png,6.736363,2.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/16384.png,https://media.api-sports.io/football/teams/147.png,Serie A,87.0,182.0,94
33336,Wanderson,33,Brazil,False,Atletico Goianiense,Defender,28.0,2446.0,33.0,5.0,1052.0,1.0,8.0,1.0,,1.0,7.0,19.0,25.0,19.0,18.0,98.0,159.0,,0.0,0.0,,https://media.api-sports.io/football/players/33336.png,https://media.api-sports.io/football/teams/144.png,6.781481,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/33336.png,https://media.api-sports.io/football/teams/144.png,Serie A,83.0,186.0,94
47538,E. Velázquez,30,Uruguay,False,Santos,Defender,9.0,539.0,37.0,,344.0,,,3.0,,3.0,2.0,3.0,3.0,12.0,11.0,26.0,49.0,,0.0,0.0,,https://media.api-sports.io/football/players/47538.png,https://media.api-sports.io/football/teams/128.png,6.837500,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/47538.png,https://media.api-sports.io/football/teams/128.png,Serie A,79.0,184.0,94
51577,P. García,25,Uruguay,False,Coritiba,Midfielder,1.0,7.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/51577.png,https://media.api-sports.io/football/teams/147.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/51577.png,https://media.api-sports.io/football/teams/147.png,Serie A,66.0,178.0,94
52821,C. Rivas,27,Venezuela,False,Cuiaba,Midfielder,5.0,215.0,25.0,2.0,78.0,1.0,2.0,1.0,,,,1.0,,5.0,5.0,5.0,13.0,,0.0,0.0,,https://media.api-sports.io/football/players/52821.png,https://media.api-sports.io/football/teams/1193.png,6.700000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/52821.png,https://media.api-sports.io/football/teams/1193.png,Serie A,61.0,168.0,94
55166,Chay,34,Brazil,False,Botafogo,Midfielder,12.0,579.0,12.0,5.0,145.0,3.0,8.0,18.0,,10.0,14.0,9.0,,2.0,9.0,35.0,85.0,,0.0,0.0,,https://media.api-sports.io/football/players/55166.png,https://media.api-sports.io/football/teams/120.png,6.633333,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/55166.png,https://media.api-sports.io/football/teams/120.png,Serie A,64.0,177.0,94
63998,Camilo,25,Brazil,False,Cuiaba,Midfielder,24.0,1660.0,26.0,6.0,638.0,2.0,8.0,12.0,,6.0,9.0,16.0,5.0,20.0,25.0,55.0,115.0,,0.0,0.0,,https://media.api-sports.io/football/players/63998.png,https://media.api-sports.io/football/teams/1193.png,6.623809,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/63998.png,https://media.api-sports.io/football/teams/1193.png,Serie A,75.0,178.0,94
70734,A. Cougo,28,Uruguay,False,Avai,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/70734.png,https://media.api-sports.io/football/teams/145.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/70734.png,https://media.api-sports.io/football/teams/145.png,Serie A,73.0,180.0,94
159718,Matheus Babi,27,Brazil,False,Atletico Paranaense,Attacker,6.0,79.0,2.0,2.0,12.0,,3.0,2.0,,1.0,3.0,5.0,,,1.0,9.0,17.0,,0.0,0.0,,https://media.api-sports.io/football/players/159718.png,https://media.api-sports.io/football/teams/134.png,6.250000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/159718.png,https://media.api-sports.io/football/teams/134.png,Serie A,78.0,191.0,94
159774,Léo Pereira,24,Brazil,False,Atletico Goianiense,Attacker,30.0,1115.0,6.0,12.0,218.0,4.0,12.0,59.0,,17.0,20.0,35.0,2.0,11.0,22.0,68.0,204.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/159774.png,https://media.api-sports.io/football/teams/144.png,6.448148,9.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/159774.png,https://media.api-sports.io/football/teams/144.png,Serie A,73.0,179.0,94
180925,Talles Costa,22,Brazil,False,Sao Paulo,Midfielder,12.0,542.0,18.0,6.0,208.0,1.0,1.0,10.0,,7.0,14.0,3.0,,7.0,8.0,32.0,52.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/180925.png,https://media.api-sports.io/football/teams/126.png,6.820000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/180925.png,https://media.api-sports.io/football/teams/126.png,Serie A,68.0,176.0,94
306074,Dudu,22,Brazil,False,Juventude,Midfielder,2.0,114.0,12.0,1.0,36.0,,,1.0,,1.0,1.0,3.0,,3.0,4.0,7.0,15.0,,0.0,0.0,,https://media.api-sports.io/football/players/306074.png,https://media.api-sports.io/football/teams/152.png,6.250000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/306074.png,https://media.api-sports.io/football/teams/152.png,Serie A,68.0,182.0,94
309999,João Vialle,22,Brazil,False,Atletico Paranaense,Defender,1.0,23.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/309999.png,https://media.api-sports.io/football/teams/134.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/309999.png,https://media.api-sports.io/football/teams/134.png,Serie A,83.0,184.0,94
655,Rafael,34,Brazil,False,Botafogo,Defender,7.0,276.0,14.0,7.0,119.0,,,5.0,,4.0,3.0,7.0,,9.0,9.0,17.0,35.0,,0.0,0.0,,https://media.api-sports.io/football/players/655.png,https://media.api-sports.io/football/teams/120.png,6.728571,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/655.png,https://media.api-sports.io/football/teams/120.png,Serie A,78.0,172.0,94
712,Lucas Ribeiro,25,Brazil,False,Ceara,Defender,9.0,504.0,30.0,1.0,266.0,,1.0,5.0,,3.0,5.0,7.0,2.0,6.0,5.0,19.0,40.0,,1.0,0.0,,https://media.api-sports.io/football/players/712.png,https://media.api-sports.io/football/teams/129.png,6.775000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/712.png,https://media.api-sports.io/football/teams/129.png,Serie A,85.0,188.0,94
1260,Pablo,33,Brazil,False,Flamengo,Defender,23.0,1947.0,49.0,2.0,1093.0,3.0,13.0,5.0,,5.0,4.0,27.0,13.0,29.0,24.0,84.0,137.0,,0.0,0.0,,https://media.api-sports.io/football/players/1260.png,https://media.api-sports.io/football/teams/127.png,7.085000,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/1260.png,https://media.api-sports.io/football/teams/127.png,Serie A,86.0,188.0,94
9696,Edson Felipe,33,Brazil,False,Atletico Goianiense,Midfielder,17.0,1427.0,41.0,1.0,667.0,2.0,4.0,5.0,,1.0,15.0,12.0,12.0,24.0,19.0,63.0,105.0,,0.0,0.0,,https://media.api-sports.io/football/players/9696.png,https://media.api-sports.io/football/teams/144.png,6.821428,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9696.png,https://media.api-sports.io/football/teams/144.png,Serie A,60.0,173.0,94
10128,Wellington,33,Brazil,False,Fluminense,Midfielder,11.0,633.0,35.0,5.0,326.0,,,2.0,,2.0,4.0,9.0,5.0,5.0,9.0,17.0,35.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/10128.png,https://media.api-sports.io/football/teams/124.png,6.737500,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10128.png,https://media.api-sports.io/football/teams/124.png,Serie A,75.0,173.0,94
10251,Régis,32,Brazil,False,Coritiba,Midfielder,22.0,760.0,8.0,13.0,193.0,3.0,8.0,10.0,,1.0,8.0,14.0,,1.0,17.0,31.0,84.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/10251.png,https://media.api-sports.io/football/teams/147.png,6.594736,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10251.png,https://media.api-sports.io/football/teams/147.png,Serie A,70.0,170.0,94
41180,Messias,30,Brazil,False,Ceara,Defender,25.0,2070.0,23.0,5.0,668.0,2.0,10.0,1.0,,1.0,6.0,19.0,17.0,20.0,9.0,83.0,119.0,,0.0,0.0,,https://media.api-sports.io/football/players/41180.png,https://media.api-sports.io/football/teams/129.png,6.895454,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/41180.png,https://media.api-sports.io/football/teams/129.png,Serie A,87.0,190.0,94
50633,Marcão,33,Brazil,False,Cuiaba,Midfielder,26.0,1252.0,14.0,5.0,385.0,4.0,11.0,15.0,,10.0,6.0,22.0,4.0,12.0,31.0,80.0,141.0,,0.0,0.0,,https://media.api-sports.io/football/players/50633.png,https://media.api-sports.io/football/teams/1193.png,6.750000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/50633.png,https://media.api-sports.io/football/teams/1193.png,Serie A,78.0,185.0,94
54230,Reynaldo,27,Brazil,False,Goias,Defender,32.0,2749.0,21.0,3.0,757.0,2.0,5.0,4.0,,3.0,6.0,33.0,23.0,36.0,37.0,100.0,176.0,,0.0,0.0,,https://media.api-sports.io/football/players/54230.png,https://media.api-sports.io/football/teams/151.png,6.813333,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/54230.png,https://media.api-sports.io/football/teams/151.png,Serie A,81.0,186.0,94
77703,Rafael Gava,31,Brazil,False,Cuiaba,Midfielder,29.0,2055.0,22.0,42.0,760.0,7.0,18.0,13.0,,9.0,20.0,24.0,4.0,15.0,25.0,72.0,160.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/77703.png,https://media.api-sports.io/football/teams/1193.png,6.934615,2.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/77703.png,https://media.api-sports.io/football/teams/1193.png,Serie A,71.0,178.0,94
80166,Thiago Galhardo,35,Brazil,False,Fortaleza EC,Attacker,19.0,1353.0,11.0,15.0,331.0,20.0,35.0,39.0,,24.0,20.0,16.0,,6.0,13.0,95.0,207.0,1.0,7.0,0.0,,https://media.api-sports.io/football/players/80166.png,https://media.api-sports.io/football/teams/154.png,7.010526,5.0,0.0,0.0,False,,,0.0,1.0,,https://media.api-sports.io/football/players/80166.png,https://media.api-sports.io/football/teams/154.png,Serie A,78.0,183.0,94
135135,Welliton,24,Brazil,False,RB Bragantino,Attacker,6.0,97.0,5.0,3.0,42.0,,,12.0,,5.0,2.0,,,,4.0,11.0,30.0,,0.0,0.0,,https://media.api-sports.io/football/players/135135.png,https://media.api-sports.io/football/teams/794.png,6.450000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/135135.png,https://media.api-sports.io/football/teams/794.png,Serie A,,180.0,94
159920,Dieguinho,29,Brazil,False,Goias,Attacker,34.0,2902.0,20.0,24.0,781.0,4.0,14.0,96.0,,63.0,70.0,33.0,13.0,32.0,58.0,217.0,365.0,5.0,2.0,0.0,,https://media.api-sports.io/football/players/159920.png,https://media.api-sports.io/football/teams/151.png,6.987096,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/159920.png,https://media.api-sports.io/football/teams/151.png,Serie A,72.0,175.0,94
237920,Paulo Baya,25,Brazil,False,Avai,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/237920.png,https://media.api-sports.io/football/teams/145.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/237920.png,https://media.api-sports.io/football/teams/145.png,Serie A,72.0,184.0,94
238354,Breno Herculano,25,Brazil,False,Goias,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/238354.png,https://media.api-sports.io/football/teams/151.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/238354.png,https://media.api-sports.io/football/teams/151.png,Serie A,81.0,187.0,94
265275,Degê,23,Brazil,False,Botafogo,Defender,1.0,61.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/265275.png,https://media.api-sports.io/football/teams/120.png,,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/265275.png,https://media.api-sports.io/football/teams/120.png,Serie A,,,94
297513,Nathan Melo,23,Brazil,False,Goias,Midfielder,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/297513.png,https://media.api-sports.io/football/teams/151.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/297513.png,https://media.api-sports.io/football/teams/151.png,Serie A,85.0,186.0,94
305821,Matheus Martins,21,Brazil,False,Fluminense,Attacker,30.0,1601.0,17.0,24.0,568.0,10.0,29.0,69.0,,32.0,41.0,19.0,4.0,9.0,26.0,105.0,240.0,5.0,3.0,0.0,,https://media.api-sports.io/football/players/305821.png,https://media.api-sports.io/football/teams/124.png,6.755555,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/305821.png,https://media.api-sports.io/football/teams/124.png,Serie A,77.0,179.0,94
311518,Nathan Mendes,22,Brazil,False,Coritiba,Defender,10.0,449.0,12.0,4.0,172.0,,,9.0,,4.0,12.0,8.0,2.0,8.0,9.0,35.0,61.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/311518.png,https://media.api-sports.io/football/teams/147.png,6.544444,1.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/311518.png,https://media.api-sports.io/football/teams/147.png,Serie A,,,94
368914,Pedrinho,20,Brazil,False,Goias,Attacker,14.0,307.0,5.0,3.0,87.0,,2.0,12.0,,3.0,6.0,3.0,,1.0,11.0,21.0,56.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/368914.png,https://media.api-sports.io/football/teams/151.png,6.500000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/368914.png,https://media.api-sports.io/football/teams/151.png,Serie A,72.0,182.0,94
9525,Ramon Menezes,29,Brazil,False,Atletico Goianiense,Defender,14.0,1260.0,46.0,1.0,609.0,3.0,5.0,1.0,,,,9.0,6.0,15.0,6.0,43.0,79.0,,0.0,0.0,,https://media.api-sports.io/football/players/9525.png,https://media.api-sports.io/football/teams/144.png,6.791666,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9525.png,https://media.api-sports.io/football/teams/144.png,Serie A,73.0,186.0,94
9969,Jonas Toró,25,Brazil,False,Sao Paulo,Attacker,1.0,24.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/9969.png,https://media.api-sports.io/football/teams/126.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9969.png,https://media.api-sports.io/football/teams/126.png,Serie A,,,94
9990,Kaique Rocha,23,Brazil,False,Internacional,Defender,7.0,452.0,25.0,,145.0,1.0,4.0,,,,2.0,,1.0,4.0,2.0,11.0,14.0,,0.0,0.0,,https://media.api-sports.io/football/players/9990.png,https://media.api-sports.io/football/teams/119.png,6.660000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9990.png,https://media.api-sports.io/football/teams/119.png,Serie A,89.0,197.0,94
10062,Gustavo Bochecha,28,Brazil,False,Coritiba,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/10062.png,https://media.api-sports.io/football/teams/147.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/10062.png,https://media.api-sports.io/football/teams/147.png,Serie A,73.0,173.0,94
10065,Jean Irmer,30,Brazil,False,Juventude,Midfielder,25.0,1179.0,10.0,3.0,319.0,6.0,18.0,1.0,,1.0,11.0,21.0,10.0,29.0,44.0,77.0,144.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/10065.png,https://media.api-sports.io/football/teams/152.png,6.866666,6.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10065.png,https://media.api-sports.io/football/teams/152.png,Serie A,81.0,183.0,94
10276,Richardson,33,Brazil,False,Ceara,Midfielder,31.0,2087.0,26.0,10.0,863.0,,7.0,20.0,,14.0,37.0,62.0,4.0,18.0,53.0,128.0,244.0,,0.0,0.0,,https://media.api-sports.io/football/players/10276.png,https://media.api-sports.io/football/teams/129.png,6.664285,14.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10276.png,https://media.api-sports.io/football/teams/129.png,Serie A,74.0,174.0,94
10335,Tadeu,32,Brazil,False,Goias,Goalkeeper,38.0,3420.0,19.0,2.0,1092.0,,1.0,1.0,,1.0,10.0,,,2.0,2.0,29.0,30.0,,0.0,49.0,140.0,https://media.api-sports.io/football/players/10335.png,https://media.api-sports.io/football/teams/151.png,7.148571,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/10335.png,https://media.api-sports.io/football/teams/151.png,Serie A,81.0,185.0,94
10442,João Carlos,36,Brazil,False,Cuiaba,Goalkeeper,11.0,951.0,11.0,,214.0,,,,,,1.0,,,,,2.0,2.0,,0.0,16.0,33.0,https://media.api-sports.io/football/players/10442.png,https://media.api-sports.io/football/teams/1193.png,6.718181,1.0,0.0,0.0,False,,,0.0,0.0,1.0,https://media.api-sports.io/football/players/10442.png,https://media.api-sports.io/football/teams/1193.png,Serie A,92.0,190.0,94
10571,Andrey,26,Brazil,False,Coritiba,Midfielder,6.0,488.0,35.0,6.0,202.0,6.0,12.0,13.0,,7.0,12.0,10.0,,5.0,9.0,30.0,66.0,,3.0,0.0,,https://media.api-sports.io/football/players/10571.png,https://media.api-sports.io/football/teams/147.png,7.080000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10571.png,https://media.api-sports.io/football/teams/147.png,Serie A,73.0,175.0,94
50081,David Braz,37,Brazil,False,Fluminense,Defender,13.0,801.0,27.0,,366.0,2.0,5.0,3.0,,1.0,2.0,9.0,5.0,5.0,8.0,33.0,60.0,,1.0,0.0,,https://media.api-sports.io/football/players/50081.png,https://media.api-sports.io/football/teams/124.png,6.790909,3.0,2.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/50081.png,https://media.api-sports.io/football/teams/124.png,Serie A,86.0,188.0,94
105501,Cristiano,31,Brazil,False,Fluminense,Defender,14.0,747.0,22.0,6.0,337.0,5.0,7.0,15.0,,7.0,11.0,9.0,1.0,11.0,15.0,40.0,81.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/105501.png,https://media.api-sports.io/football/teams/124.png,6.638461,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/105501.png,https://media.api-sports.io/football/teams/124.png,Serie A,76.0,178.0,94
160101,Matheus Felipe,26,Brazil,False,Atletico Paranaense,Defender,23.0,1775.0,22.0,6.0,627.0,4.0,4.0,1.0,,1.0,5.0,21.0,20.0,17.0,29.0,68.0,120.0,,2.0,0.0,,https://media.api-sports.io/football/players/160101.png,https://media.api-sports.io/football/teams/134.png,6.917391,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/160101.png,https://media.api-sports.io/football/teams/134.png,Serie A,90.0,184.0,94
194938,Léo Rafael,23,Brazil,False,Ceara,Midfielder,2.0,87.0,22.0,3.0,53.0,1.0,1.0,2.0,,1.0,,,,,1.0,2.0,6.0,,0.0,0.0,,https://media.api-sports.io/football/players/194938.png,https://media.api-sports.io/football/teams/129.png,6.550000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/194938.png,https://media.api-sports.io/football/teams/129.png,Serie A,,,94
195093,Alexandre Jesus,23,Brazil,False,Fluminense,Defender,5.0,61.0,3.0,,10.0,,,3.0,,1.0,,1.0,,4.0,,2.0,8.0,,0.0,0.0,,https://media.api-sports.io/football/players/195093.png,https://media.api-sports.io/football/teams/124.png,6.366666,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/195093.png,https://media.api-sports.io/football/teams/124.png,Serie A,82.0,183.0,94
198140,Gabriel Lacerda,25,Brazil,False,Ceara,Defender,26.0,1882.0,28.0,1.0,818.0,,9.0,6.0,,4.0,3.0,15.0,13.0,23.0,21.0,75.0,132.0,,0.0,0.0,,https://media.api-sports.io/football/players/198140.png,https://media.api-sports.io/football/teams/129.png,6.754166,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/198140.png,https://media.api-sports.io/football/teams/129.png,Serie A,82.0,187.0,94
237666,David da Hora,24,Brazil,False,Fortaleza EC,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/237666.png,https://media.api-sports.io/football/teams/154.png,,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/237666.png,https://media.api-sports.io/football/teams/154.png,Serie A,,179.0,94
306853,Guilherme Biro,20,Brazil,False,Corinthians,Midfielder,2.0,108.0,14.0,1.0,34.0,1.0,2.0,,,,1.0,3.0,,,5.0,7.0,14.0,,0.0,0.0,,https://media.api-sports.io/football/players/306853.png,https://media.api-sports.io/football/teams/131.png,6.850000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/306853.png,https://media.api-sports.io/football/teams/131.png,Serie A,70.0,172.0,94
307834,João Victor,20,Brazil,False,Ceara,Attacker,3.0,14.0,5.0,,13.0,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,8.0,,0.0,0.0,,https://media.api-sports.io/football/players/307834.png,https://media.api-sports.io/football/teams/129.png,6.266666,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/307834.png,https://media.api-sports.io/football/teams/129.png,Serie A,,,94
363326,Caio Rafael,20,Brazil,False,Ceara,Attacker,1.0,32.0,10.0,1.0,12.0,1.0,2.0,2.0,,1.0,,,,,,1.0,3.0,,0.0,0.0,,https://media.api-sports.io/football/players/363326.png,https://media.api-sports.io/football/teams/129.png,7.000000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/363326.png,https://media.api-sports.io/football/teams/129.png,Serie A,,,94
372082,Daniel Mazerochi,20,Brazil,False,Ceara,Attacker,1.0,23.0,3.0,,3.0,,1.0,1.0,,,1.0,,,,,1.0,2.0,,0.0,0.0,,https://media.api-sports.io/football/players/372082.png,https://media.api-sports.io/football/teams/129.png,6.200000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/372082.png,https://media.api-sports.io/football/teams/129.png,Serie A,,,94
