Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
96385,Gustavo Cazonatti,27.0,Brazil,False,Chapecoense-sc,Midfielder,24.0,1776.0,26.0,11.0,724.0,7.0,11.0,8.0,,6.0,42.0,44.0,18.0,24.0,60.0,140.0,212.0,,3.0,0.0,,https://media-4.api-sports.io/football/players/96385.png,https://media-4.api-sports.io/football/teams/132.png,7.139130,8.0,1.0,0.0,False,66.0,178.0
159960,Giovanni Pavani,27.0,Brazil,False,Chapecoense-sc,Midfielder,27.0,1813.0,26.0,14.0,845.0,12.0,24.0,34.0,,20.0,41.0,31.0,9.0,14.0,34.0,131.0,255.0,1.0,1.0,0.0,,https://media-4.api-sports.io/football/players/159960.png,https://media-4.api-sports.io/football/teams/132.png,6.816000,2.0,0.0,0.0,False,70.0,178.0
287100,Paulinho,21.0,Brazil,False,Chapecoense-sc,Midfielder,,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/287100.png,https://media-4.api-sports.io/football/teams/132.png,,0.0,0.0,0.0,False,,175.0
302945,Lucas Alves,21.0,Brazil,False,Chapecoense-sc,Midfielder,,42.0,5.0,1.0,13.0,,,2.0,,2.0,1.0,1.0,,,,3.0,5.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/302945.png,https://media-4.api-sports.io/football/teams/132.png,6.700000,0.0,0.0,0.0,False,,
349002,Vanzela,20.0,Brazil,False,Chapecoense-sc,Midfielder,,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/349002.png,https://media-4.api-sports.io/football/teams/132.png,,0.0,0.0,0.0,False,,
352223,Bruno Elesbão,21.0,Brazil,False,Chapecoense-sc,Midfielder,23.0,1140.0,20.0,5.0,506.0,2.0,3.0,5.0,,3.0,28.0,55.0,8.0,12.0,28.0,71.0,163.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/352223.png,https://media-4.api-sports.io/football/teams/132.png,6.580952,9.0,0.0,0.0,False,,185.0
9343,Fabiano,33.0,Brazil,False,Chapecoense-sc,Defender,,90.0,25.0,,33.0,,,1.0,,1.0,1.0,2.0,,1.0,2.0,4.0,8.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/9343.png,https://media-4.api-sports.io/football/teams/132.png,6.200000,1.0,0.0,0.0,False,75.0,180.0
9476,Matheus Peixoto,28.0,Brazil,False,Atletico Goianiense,Attacker,12.0,309.0,4.0,8.0,72.0,5.0,6.0,,,,10.0,6.0,,1.0,3.0,19.0,39.0,3.0,3.0,0.0,,https://media-4.api-sports.io/football/players/9476.png,https://media-4.api-sports.io/football/teams/144.png,6.891666,0.0,0.0,0.0,False,96.0,190.0
9801,Carlos Eduardo,31.0,Brazil,False,Chapecoense-sc,Goalkeeper,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/9801.png,https://media-4.api-sports.io/football/teams/132.png,,0.0,0.0,0.0,False,82.0,192.0
9826,Airton,29.0,Brazil,False,Chapecoense-sc,Goalkeeper,25.0,2206.0,15.0,,601.0,,,,,,3.0,1.0,,,,4.0,6.0,,0.0,24.0,80.0,https://media-4.api-sports.io/football/players/9826.png,https://media-4.api-sports.io/football/teams/132.png,7.020000,2.0,0.0,0.0,False,83.0,188.0
