Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
30438,N. Cambiaghi,24.0,Italy,False,Empoli,Attacker,37.0,2563.0,,31.0,554.0,17.0,44.0,70.0,,29.0,77.0,48.0,1.0,14.0,51.0,166.0,329.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/30438.png,https://media.api-sports.io/football/teams/511.png,6.997297,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30438.png,https://media.api-sports.io/football/teams/511.png,Serie A,,173.0
30441,E. Audero,27.0,Italy,False,Inter,Goalkeeper,4.0,338.0,,,167.0,,,,,,,,,,,1.0,1.0,0.0,0.0,3.0,8.0,https://media.api-sports.io/football/players/30441.png,https://media.api-sports.io/football/teams/505.png,6.950000,0.0,0.0,0.0,False,,,0.0,0.0,0.0,https://media.api-sports.io/football/players/30441.png,https://media.api-sports.io/football/teams/505.png,Serie A,83.0,190.0
30488,R. Orsolini,27.0,Italy,False,Bologna,Attacker,33.0,1791.0,,36.0,623.0,25.0,53.0,71.0,,31.0,41.0,16.0,3.0,8.0,23.0,112.0,228.0,2.0,10.0,0.0,,https://media.api-sports.io/football/players/30488.png,https://media.api-sports.io/football/teams/500.png,7.027272,2.0,0.0,0.0,False,,,2.0,1.0,,https://media.api-sports.io/football/players/30488.png,https://media.api-sports.io/football/teams/500.png,Serie A,73.0,183.0
30509,A. Belotti,31.0,Italy,False,Fiorentina,Attacker,15.0,952.0,,5.0,197.0,9.0,18.0,4.0,,1.0,22.0,15.0,1.0,2.0,8.0,70.0,150.0,0.0,3.0,0.0,,https://media.api-sports.io/football/players/30509.png,https://media.api-sports.io/football/teams/502.png,6.926666,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30509.png,https://media.api-sports.io/football/teams/502.png,Serie A,72.0,181.0
30542,J. Odgaard,25.0,Denmark,False,Bologna,Attacker,10.0,431.0,,2.0,126.0,2.0,6.0,11.0,,4.0,11.0,14.0,,1.0,4.0,31.0,79.0,0.0,2.0,0.0,,https://media.api-sports.io/football/players/30542.png,https://media.api-sports.io/football/teams/500.png,6.830000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30542.png,https://media.api-sports.io/football/teams/500.png,Serie A,83.0,188.0
30780,L. Mazzitelli,29.0,Italy,False,Frosinone,Midfielder,29.0,2222.0,,13.0,1254.0,18.0,37.0,17.0,,11.0,37.0,45.0,7.0,19.0,45.0,134.0,266.0,,5.0,0.0,,https://media.api-sports.io/football/players/30780.png,https://media.api-sports.io/football/teams/512.png,7.000000,5.0,0.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/30780.png,https://media.api-sports.io/football/teams/512.png,Serie A,76.0,184.0
31073,E. Goldaniga,31.0,Italy,False,Cagliari,Defender,13.0,1013.0,,4.0,515.0,3.0,4.0,,,,10.0,14.0,7.0,15.0,12.0,40.0,78.0,,0.0,0.0,,https://media.api-sports.io/football/players/31073.png,https://media.api-sports.io/football/teams/490.png,6.730769,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/31073.png,https://media.api-sports.io/football/teams/490.png,Serie A,87.0,193.0
31273,T. Pobega,25.0,Italy,False,AC Milan,Midfielder,11.0,314.0,,1.0,132.0,4.0,5.0,6.0,,3.0,7.0,8.0,2.0,6.0,16.0,28.0,51.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/31273.png,https://media.api-sports.io/football/teams/489.png,6.709090,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/31273.png,https://media.api-sports.io/football/teams/489.png,Serie A,75.0,188.0
31624,Gabriel Strefezza,27.0,Brazil,False,Lecce,Attacker,19.0,1118.0,,21.0,357.0,6.0,21.0,30.0,,15.0,37.0,20.0,,7.0,24.0,80.0,157.0,,1.0,0.0,,https://media.api-sports.io/football/players/31624.png,https://media.api-sports.io/football/teams/867.png,7.000000,4.0,0.0,0.0,False,,,1.0,0.0,,https://media.api-sports.io/football/players/31624.png,https://media.api-sports.io/football/teams/867.png,Serie A,63.0,168.0
32034,A. Dossena,26.0,Italy,False,Cagliari,Defender,35.0,2978.0,,12.0,1296.0,6.0,21.0,8.0,,5.0,42.0,38.0,27.0,45.0,55.0,220.0,353.0,4.0,2.0,0.0,,https://media.api-sports.io/football/players/32034.png,https://media.api-sports.io/football/teams/490.png,7.020000,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/32034.png,https://media.api-sports.io/football/teams/490.png,Serie A,,195.0
