Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
3237,I. Traoré,38,Côte d'Ivoire,False,Metz,Defender,26.0,2221.0,,2.0,827.0,5.0,10.0,6.0,,4.0,4.0,24.0,20.0,30.0,22.0,55.0,130.0,0.0,2.0,0.0,,https://media.api-sports.io/football/players/3237.png,https://media.api-sports.io/football/teams/112.png,6.685714,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/3237.png,https://media.api-sports.io/football/teams/112.png,Ligue 1,87.0,184.0
19518,M. Colin,33,France,False,Metz,Defender,22.0,1836.0,,4.0,720.0,,6.0,24.0,,11.0,8.0,14.0,8.0,20.0,41.0,87.0,154.0,0.0,0.0,0.0,,https://media.api-sports.io/football/players/19518.png,https://media.api-sports.io/football/teams/112.png,6.666666,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/19518.png,https://media.api-sports.io/football/teams/112.png,Ligue 1,77.0,179.0
20519,A. Oukidja,36,Algeria,False,Metz,Goalkeeper,34.0,2988.0,,1.0,952.0,,,3.0,,3.0,10.0,1.0,,3.0,2.0,28.0,33.0,0.0,0.0,62.0,142.0,https://media.api-sports.io/football/players/20519.png,https://media.api-sports.io/football/teams/112.png,7.202777,3.0,0.0,0.0,False,,,0.0,0.0,2.0,https://media.api-sports.io/football/players/20519.png,https://media.api-sports.io/football/teams/112.png,Ligue 1,79.0,184.0
20525,M. Udol,28,France,False,Metz,Defender,30.0,2700.0,,33.0,1059.0,9.0,20.0,40.0,,21.0,21.0,35.0,17.0,56.0,62.0,134.0,264.0,4.0,3.0,0.0,,https://media.api-sports.io/football/players/20525.png,https://media.api-sports.io/football/teams/112.png,7.059375,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/20525.png,https://media.api-sports.io/football/teams/112.png,Ligue 1,79.0,178.0
20534,C. Sabaly,25,Senegal,False,Metz,Midfielder,29.0,1382.0,,9.0,361.0,9.0,17.0,68.0,,32.0,27.0,25.0,2.0,10.0,40.0,104.0,226.0,1.0,3.0,0.0,,https://media.api-sports.io/football/players/20534.png,https://media.api-sports.io/football/teams/112.png,6.710714,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/20534.png,https://media.api-sports.io/football/teams/112.png,Ligue 1,56.0,168.0
20641,J. Ponceau,24,France,False,Lorient,Midfielder,32.0,2251.0,,35.0,1128.0,13.0,20.0,80.0,,42.0,34.0,30.0,1.0,19.0,32.0,118.0,275.0,2.0,3.0,0.0,,https://media.api-sports.io/football/players/20641.png,https://media.api-sports.io/football/teams/97.png,6.912500,5.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/20641.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,62.0,170.0
20917,L. Abergel,31,France,False,Lorient,Midfielder,33.0,2862.0,46.0,30.0,1782.0,11.0,19.0,62.0,,44.0,36.0,36.0,6.0,61.0,85.0,180.0,334.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/20917.png,https://media.api-sports.io/football/teams/97.png,7.078787,4.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/20917.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,65.0,170.0
21640,J. Deminguet,26,France,False,Strasbourg,Midfielder,18.0,687.0,,2.0,242.0,1.0,3.0,6.0,,2.0,9.0,16.0,,9.0,14.0,31.0,73.0,,0.0,0.0,,https://media.api-sports.io/football/players/21640.png,https://media.api-sports.io/football/teams/95.png,6.594117,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/21640.png,https://media.api-sports.io/football/teams/95.png,Ligue 1,74.0,178.0
22171,J. Makengo,26,France,False,Lorient,Midfielder,11.0,477.0,,,271.0,2.0,3.0,13.0,,5.0,7.0,7.0,1.0,8.0,5.0,19.0,50.0,,0.0,0.0,,https://media.api-sports.io/football/players/22171.png,https://media.api-sports.io/football/teams/97.png,6.640000,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/22171.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,75.0,177.0
24207,S. Diarra,26,Côte d'Ivoire,False,Lorient,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/24207.png,https://media.api-sports.io/football/teams/97.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/24207.png,https://media.api-sports.io/football/teams/97.png,Ligue 1,58.0,173.0
