Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,Weight_kg,Height_cm
267771,Marcos Leonardo,21,Brazil,False,Santos,Attacker,31.0,2603.0,,28.0,390.0,29.0,55.0,42.0,,19.0,59.0,32.0,4.0,3.0,9.0,112.0,264.0,2.0,13.0,0.0,,https://media.api-sports.io/football/players/267771.png,https://media.api-sports.io/football/teams/128.png,6.972413,3.0,0.0,0.0,False,,,4.0,0.0,,https://media.api-sports.io/football/players/267771.png,https://media.api-sports.io/football/teams/128.png,Serie A,84.0,175.0
288055,Ângelo,20,Brazil,False,Santos,Attacker,12.0,540.0,,9.0,140.0,3.0,6.0,44.0,,24.0,9.0,8.0,,4.0,7.0,42.0,98.0,,2.0,0.0,,https://media.api-sports.io/football/players/288055.png,https://media.api-sports.io/football/teams/128.png,6.654545,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/288055.png,https://media.api-sports.io/football/teams/128.png,Serie A,78.0,180.0
307421,Juan Christian,23,Brazil,False,Cruzeiro,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/307421.png,https://media.api-sports.io/football/teams/135.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/307421.png,https://media.api-sports.io/football/teams/135.png,Serie A,73.0,177.0
326102,Rômulo,22,Brazil,False,Atletico Paranaense,Attacker,18.0,501.0,,4.0,175.0,4.0,11.0,16.0,,10.0,7.0,9.0,,5.0,16.0,47.0,103.0,,0.0,0.0,,https://media.api-sports.io/football/players/326102.png,https://media.api-sports.io/football/teams/134.png,6.618750,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/326102.png,https://media.api-sports.io/football/teams/134.png,Serie A,79.0,193.0
352371,Victor Hugo,20,Brazil,False,Flamengo,Midfielder,30.0,1264.0,,11.0,593.0,3.0,7.0,47.0,,34.0,22.0,10.0,1.0,10.0,30.0,104.0,178.0,2.0,1.0,0.0,,https://media.api-sports.io/football/players/352371.png,https://media.api-sports.io/football/teams/127.png,6.750000,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/352371.png,https://media.api-sports.io/football/teams/127.png,Serie A,,
354018,Rangel,20,Brazil,False,Internacional,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/354018.png,https://media.api-sports.io/football/teams/119.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/354018.png,https://media.api-sports.io/football/teams/119.png,Serie A,74.0,178.0
363323,Alexsander,21,Brazil,False,Fluminense,Midfielder,19.0,1195.0,,14.0,633.0,2.0,6.0,44.0,,26.0,17.0,24.0,4.0,9.0,29.0,81.0,177.0,1.0,0.0,0.0,,https://media.api-sports.io/football/players/363323.png,https://media.api-sports.io/football/teams/124.png,6.711111,3.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/363323.png,https://media.api-sports.io/football/teams/124.png,Serie A,67.0,178.0
363696,Pedro Henrique,18,Brazil,False,Corinthians,Attacker,15.0,617.0,,6.0,201.0,5.0,7.0,35.0,,17.0,22.0,12.0,2.0,5.0,7.0,51.0,106.0,,1.0,0.0,,https://media.api-sports.io/football/players/363696.png,https://media.api-sports.io/football/teams/131.png,6.646666,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/363696.png,https://media.api-sports.io/football/teams/131.png,Serie A,72.0,170.0
365287,Wesley,19,Brazil,False,Corinthians,Attacker,24.0,853.0,,14.0,233.0,5.0,11.0,84.0,,45.0,37.0,10.0,,7.0,14.0,98.0,184.0,1.0,1.0,0.0,,https://media.api-sports.io/football/players/365287.png,https://media.api-sports.io/football/teams/131.png,6.691304,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/365287.png,https://media.api-sports.io/football/teams/131.png,Serie A,71.0,175.0
9259,Alê,34,Brazil,False,America Mineiro,Midfielder,27.0,1418.0,,16.0,855.0,1.0,13.0,23.0,,15.0,24.0,31.0,5.0,29.0,38.0,97.0,188.0,,1.0,0.0,,https://media.api-sports.io/football/players/9259.png,https://media.api-sports.io/football/teams/125.png,6.711111,6.0,0.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9259.png,https://media.api-sports.io/football/teams/125.png,Serie A,74.0,184.0
9660,Vinícius,31,Brazil,False,Goias,Attacker,23.0,1171.0,,18.0,416.0,7.0,19.0,40.0,,22.0,14.0,18.0,1.0,9.0,15.0,61.0,128.0,2.0,0.0,0.0,,https://media.api-sports.io/football/players/9660.png,https://media.api-sports.io/football/teams/151.png,6.750000,1.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9660.png,https://media.api-sports.io/football/teams/151.png,Serie A,81.0,180.0
9852,Felipe Azevedo,37,Brazil,False,America Mineiro,Attacker,30.0,1855.0,,29.0,448.0,16.0,33.0,59.0,,24.0,32.0,26.0,3.0,10.0,16.0,99.0,239.0,1.0,4.0,0.0,,https://media.api-sports.io/football/players/9852.png,https://media.api-sports.io/football/teams/125.png,6.700000,3.0,1.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/9852.png,https://media.api-sports.io/football/teams/125.png,Serie A,82.0,174.0
10322,Marcos Paulo,23,Portugal,False,Sao Paulo,Attacker,15.0,526.0,,17.0,182.0,4.0,6.0,32.0,,15.0,12.0,8.0,2.0,6.0,8.0,39.0,103.0,1.0,2.0,0.0,,https://media.api-sports.io/football/players/10322.png,https://media.api-sports.io/football/teams/126.png,6.807692,2.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/10322.png,https://media.api-sports.io/football/teams/126.png,Serie A,80.0,185.0
41553,Raphael Guzzo,29,Portugal,False,Goias,Midfielder,14.0,573.0,,5.0,288.0,3.0,6.0,6.0,,3.0,4.0,12.0,4.0,2.0,7.0,17.0,56.0,,1.0,0.0,,https://media.api-sports.io/football/players/41553.png,https://media.api-sports.io/football/teams/151.png,6.557142,3.0,0.0,1.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/41553.png,https://media.api-sports.io/football/teams/151.png,Serie A,70.0,177.0
64359,Matheus Davó,25,Brazil,False,Cruzeiro,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media.api-sports.io/football/players/64359.png,https://media.api-sports.io/football/teams/135.png,,0.0,0.0,0.0,False,,,,,,https://media.api-sports.io/football/players/64359.png,https://media.api-sports.io/football/teams/135.png,Serie A,,
103121,J. Montes,26,Nicaragua,False,Botafogo,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media.api-sports.io/football/players/103121.png,https://media.api-sports.io/football/teams/120.png,,0.0,0.0,0.0,False,,,0.0,0.0,,https://media.api-sports.io/football/players/103121.png,https://media.api-sports.io/football/teams/120.png,Serie A,68.0,178.0
