Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
19565,J. Weir,21,England,False,Brighton,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/19565.png,https://media-4.api-sports.io/football/teams/51.png,,0.0,0.0,0.0,False,74.0,186.0
68127,K. Watts,24,England,False,Newcastle,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/68127.png,https://media-4.api-sports.io/football/teams/34.png,,0.0,0.0,0.0,False,75.0,192.0
87858,J. McAtee,24,England,False,Luton,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/87858.png,https://media-4.api-sports.io/football/teams/1359.png,,0.0,0.0,0.0,False,75.0,180.0
106086,K. Balmer,23,Northern Ireland,False,Crystal Palace,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/106086.png,https://media-4.api-sports.io/football/teams/52.png,,0.0,0.0,0.0,False,,183.0
144723,K. Hegyi,21,Hungary,False,West Ham,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/144723.png,https://media-4.api-sports.io/football/teams/48.png,,0.0,0.0,0.0,False,,193.0
152968,A. Muskwe,25,Zimbabwe,False,Luton,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/152968.png,https://media-4.api-sports.io/football/teams/1359.png,,0.0,0.0,0.0,False,,183.0
154806,L. Watson,22,Republic of Ireland,False,Luton,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/154806.png,https://media-4.api-sports.io/football/teams/1359.png,,0.0,0.0,0.0,False,,
167656,M. Leonard,22,Scotland,False,Brighton,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/167656.png,https://media-4.api-sports.io/football/teams/51.png,,0.0,0.0,0.0,False,,
169291,V. Sinisalo,22,Finland,False,Aston Villa,Goalkeeper,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/169291.png,https://media-4.api-sports.io/football/teams/66.png,,0.0,0.0,0.0,False,,190.0
216809,C. Peupion,21,Australia,False,Brighton,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/216809.png,https://media-4.api-sports.io/football/teams/51.png,,0.0,0.0,0.0,False,76.0,175.0
273757,A. Devine,19,England,False,Tottenham,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/273757.png,https://media-4.api-sports.io/football/teams/47.png,,0.0,0.0,0.0,False,75.0,179.0
280672,E. Turns,21,Wales,False,Brighton,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/280672.png,https://media-4.api-sports.io/football/teams/51.png,,0.0,0.0,0.0,False,,
284059,L. Plange,21,England,False,Crystal Palace,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/284059.png,https://media-4.api-sports.io/football/teams/52.png,,0.0,0.0,0.0,False,,
284187,S. Mills,20,England,False,Everton,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/284187.png,https://media-4.api-sports.io/football/teams/45.png,,0.0,0.0,0.0,False,,
284297,O. Dodgson,20,England,False,Burnley,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/284297.png,https://media-4.api-sports.io/football/teams/44.png,,0.0,0.0,0.0,False,,
325967,O. Hammond,21,Wales,False,Nottingham Forest,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/325967.png,https://media-4.api-sports.io/football/teams/65.png,,0.0,0.0,0.0,False,,
342660,O. Arblaster,19,England,False,Sheffield Utd,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/342660.png,https://media-4.api-sports.io/football/teams/62.png,,0.0,0.0,0.0,False,65.0,175.0
382925,R. Trevitt,20,England,False,Brentford,Midfielder,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/382925.png,https://media-4.api-sports.io/football/teams/55.png,,0.0,0.0,0.0,False,65.0,170.0
18,J. Sancho,23,England,False,Manchester United,Attacker,3.0,76.0,11.0,1.0,41.0,,,6.0,,3.0,2.0,,,1.0,1.0,6.0,16.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/18.png,https://media-4.api-sports.io/football/teams/33.png,6.533333,0.0,0.0,0.0,False,76.0,180.0
2825,A. Mitrović,29,Serbia,False,Fulham,Attacker,1.0,32.0,4.0,,8.0,1.0,1.0,3.0,,3.0,,,,,,5.0,6.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/2825.png,https://media-4.api-sports.io/football/teams/36.png,7.300000,0.0,0.0,0.0,False,89.0,189.0
2910,Hwang Ui-Jo,31,Korea Republic,False,Nottingham Forest,Attacker,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/2910.png,https://media-4.api-sports.io/football/teams/65.png,,0.0,0.0,0.0,False,78.0,185.0
2926,Y. Tielemans,26,Belgium,False,Aston Villa,Midfielder,8.0,142.0,12.0,1.0,109.0,,,2.0,,1.0,3.0,1.0,,1.0,2.0,6.0,13.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/2926.png,https://media-4.api-sports.io/football/teams/66.png,6.587500,0.0,0.0,0.0,False,72.0,176.0
2935,H. Maguire,30,England,False,Manchester United,Defender,3.0,116.0,24.0,1.0,85.0,,,,,,1.0,2.0,,2.0,1.0,6.0,9.0,1.0,0.0,0.0,,https://media-4.api-sports.io/football/players/2935.png,https://media-4.api-sports.io/football/teams/33.png,6.866666,0.0,0.0,0.0,False,90.0,194.0
