Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Weight_kg,Height_cm
237206,K. Lomónaco,21,Argentina,False,RB Bragantino,Defender,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,https://media-4.api-sports.io/football/players/237206.png,https://media-4.api-sports.io/football/teams/794.png,,0.0,0.0,0.0,False,80.0,192.0
265949,B. García,22,Ecuador,False,Atletico Paranaense,Midfielder,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,https://media-4.api-sports.io/football/players/265949.png,https://media-4.api-sports.io/football/teams/134.png,,0.0,0.0,0.0,False,71.0,176.0
305832,M. Galarza,21,Paraguay,False,Vasco DA Gama,Midfielder,10.0,400.0,8.0,2.0,120.0,2.0,4.0,8.0,,6.0,4.0,7.0,2.0,6.0,13.0,28.0,56.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/305832.png,https://media-4.api-sports.io/football/teams/133.png,6.690000,1.0,0.0,0.0,False,,175.0
305834,Andrey Santos,19,Brazil,False,Vasco DA Gama,Midfielder,6.0,424.0,17.0,2.0,135.0,2.0,3.0,3.0,,1.0,4.0,13.0,1.0,10.0,14.0,26.0,65.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/305834.png,https://media-4.api-sports.io/football/teams/133.png,6.683333,3.0,0.0,0.0,False,75.0,180.0
311157,Matheus França,19,Brazil,False,Flamengo,Attacker,9.0,370.0,12.0,7.0,144.0,1.0,12.0,21.0,,11.0,4.0,8.0,,4.0,7.0,29.0,63.0,,1.0,0.0,,https://media-4.api-sports.io/football/players/311157.png,https://media-4.api-sports.io/football/teams/127.png,6.677777,0.0,0.0,0.0,False,67.0,178.0
330238,Lucas Pires,22,Brazil,False,Santos,Defender,9.0,611.0,25.0,3.0,260.0,3.0,4.0,7.0,,6.0,9.0,5.0,3.0,5.0,15.0,34.0,63.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/330238.png,https://media-4.api-sports.io/football/teams/128.png,6.700000,1.0,0.0,0.0,False,71.0,175.0
363695,Murillo,21,Brazil,False,Corinthians,Midfielder,13.0,1166.0,44.0,3.0,639.0,1.0,6.0,10.0,,8.0,4.0,12.0,19.0,16.0,13.0,54.0,94.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/363695.png,https://media-4.api-sports.io/football/teams/131.png,7.025000,3.0,0.0,0.0,False,75.0,180.0
415001,Deivid Washington,18,Brazil,False,Santos,Attacker,9.0,426.0,7.0,3.0,76.0,7.0,13.0,18.0,,8.0,8.0,3.0,,1.0,4.0,29.0,74.0,,2.0,0.0,,https://media-4.api-sports.io/football/players/415001.png,https://media-4.api-sports.io/football/teams/128.png,6.812500,2.0,0.0,0.0,False,73.0,186.0
1069,Lucas Sasha,33,Brazil,False,Fortaleza EC,Midfielder,15.0,852.0,24.0,7.0,431.0,1.0,4.0,8.0,,4.0,13.0,24.0,2.0,22.0,44.0,68.0,130.0,,0.0,0.0,,https://media-4.api-sports.io/football/players/1069.png,https://media-4.api-sports.io/football/teams/154.png,6.893333,3.0,0.0,0.0,False,77.0,172.0
6099,S. Romero,35,Argentina,False,Fortaleza EC,Attacker,17.0,388.0,3.0,9.0,74.0,4.0,10.0,5.0,,2.0,4.0,8.0,,,2.0,14.0,39.0,1.0,2.0,0.0,,https://media-4.api-sports.io/football/players/6099.png,https://media-4.api-sports.io/football/teams/154.png,6.647058,2.0,0.0,0.0,False,76.0,176.0
