Id,Name,Age,Nationality,Injured,Team,Position,Games,Minutes,Accuracy_Passes,Key_Passes,Total_Passes,Shots_On,Shots_Total,Dribbles_Attempts,Dribbles_Past,Dribbles_Success,Fouls_Drawn,Fouls_Committed,Tackled_Block,Tackled_Intercept,Tackled_Total,Duels_Won,Duels_Total,Goals_Assist,Goals_Total,Goals_Conceded,Goals_Saves,Photo,Logo_Team,Rating,Yellow_Cards,Red_Cards,Yellow_Red_Cards,Captain,Penalty_Won,Penalty_Commited,Penalty_Scored,Penalty_Missed,Penalty_Saved,player_photo,player_team_logo,player_league_name,league_strength,Weight_kg,Height_cm
380162,P. Kinnares,18,Thailand,False,Bangkok United,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/380162.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/380162.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,70.0,179.0
403226,N. Aiamiaoo,19,Thailand,False,Uthai Thani,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/403226.png,https://media-4.api-sports.io/football/teams/10088.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/403226.png,https://media-4.api-sports.io/football/teams/10088.png,Thai League 1,56.8,,
405096,K. Moomahamudsolae,18,Thailand,False,Bangkok United,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/405096.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/405096.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,73.0,173.0
405097,K. Dangsakul,18,Thailand,False,Bangkok United,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/405097.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/405097.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,70.0,172.0
405098,A. Nakngam,19,Thailand,False,Bangkok United,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/405098.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/405098.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,69.0,176.0
405108,C. Junsuy,19,Thailand,False,Buriram United,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/405108.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/405108.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,71.0,181.0
32874,N. Suksum,26,Thailand,False,Bangkok United,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/32874.png,https://media-4.api-sports.io/football/teams/2770.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/32874.png,https://media-4.api-sports.io/football/teams/2770.png,Thai League 1,56.8,65.0,176.0
48927,S. Mueanta,21,Thailand,False,Buriram United,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/48927.png,https://media-4.api-sports.io/football/teams/2780.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/48927.png,https://media-4.api-sports.io/football/teams/2780.png,Thai League 1,56.8,68.0,173.0
49043,C. Boonkerd,27,Thailand,False,Lamphun Warrior,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49043.png,https://media-4.api-sports.io/football/teams/6572.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49043.png,https://media-4.api-sports.io/football/teams/6572.png,Thai League 1,56.8,78.0,185.0
49212,W. Kaewongsa,24,Thailand,False,Khon Kaen United,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49212.png,https://media-4.api-sports.io/football/teams/10086.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49212.png,https://media-4.api-sports.io/football/teams/10086.png,Thai League 1,56.8,50.0,164.0
49232,S. Vongchiengkham,31,Laos,False,Trat FC,Midfielder,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49232.png,https://media-4.api-sports.io/football/teams/2794.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49232.png,https://media-4.api-sports.io/football/teams/2794.png,Thai League 1,56.8,53.0,156.0
49240,P. Tanthatemee,27,Thailand,False,Ratchaburi,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49240.png,https://media-4.api-sports.io/football/teams/2776.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49240.png,https://media-4.api-sports.io/football/teams/2776.png,Thai League 1,56.8,78.0,185.0
49242,J. Thongsaengphrao,25,Thailand,False,Ratchaburi,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49242.png,https://media-4.api-sports.io/football/teams/2776.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49242.png,https://media-4.api-sports.io/football/teams/2776.png,Thai League 1,56.8,70.0,180.0
49308,J. Phokhi,27,Thailand,False,Port FC,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/49308.png,https://media-4.api-sports.io/football/teams/2789.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/49308.png,https://media-4.api-sports.io/football/teams/2789.png,Thai League 1,56.8,65.0,172.0
60196,Rômulo,32,Brazil,False,Khon Kaen United,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/60196.png,https://media-4.api-sports.io/football/teams/10086.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/60196.png,https://media-4.api-sports.io/football/teams/10086.png,Thai League 1,56.8,80.0,190.0
60216,Kwon Dae-hee,34,Korea Republic,False,Prachuap,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/60216.png,https://media-4.api-sports.io/football/teams/2791.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/60216.png,https://media-4.api-sports.io/football/teams/2791.png,Thai League 1,56.8,83.0,188.0
92295,Zafuan Azeman,24,Malaysia,False,Uthai Thani,Attacker,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/92295.png,https://media-4.api-sports.io/football/teams/10088.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/92295.png,https://media-4.api-sports.io/football/teams/10088.png,Thai League 1,56.8,,
92335,Junior Eldstal,32,Malaysia,False,Prachuap,Defender,,,,,,,,,,,,,,,,,,,,,,https://media-4.api-sports.io/football/players/92335.png,https://media-4.api-sports.io/football/teams/2791.png,,,,,False,,,,,,https://media-4.api-sports.io/football/players/92335.png,https://media-4.api-sports.io/football/teams/2791.png,Thai League 1,56.8,81.0,191.0
